X,Y,T
0.28778860774335224,24.14213562373095,29.999999999999872
-1.178511301974369,22.96362432175658,26.933928495883627
-2.357022603947722,21.78511301978323,25.056524916371146
-3.535533905924516,20.60660171780643,24.08542917784389
-4.714045207905851,19.4280904158251,23.336863533214572
-5.892556509885144,18.24957911384581,22.796512897620747
-0.20349727608300552,23.938638347647945,29.232901789786744
-0.5892556509871845,23.552879972743767,28.267719761426765
-0.9750140258913635,23.16712159783959,27.363379492054044
-1.3820085780571991,22.760127045673748,26.53370753838836
-1.7677669529610454,22.374368670769904,25.86575233176198
-2.153525327864892,21.988610295866057,25.306236851780145
-2.560519880031146,21.581615743699803,24.889840723607232
-2.946278254936119,21.19585736879483,24.56218733547395
-3.3320366298410917,20.810098993889856,24.24449593250786
